,title,date,url,content
122,WHAT THEY ARE SAYING: U.S. Establishes USMCA Dispute Panel on Mexico’s Agricultural Biotechnology Measures,2023-08-21,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/what-they-are-saying-us-establishes-usmca-dispute-panel-mexicos-agricultural-biotechnology-measures,"WASHINGTON – Last week, United States Trade Representative Katherine Tai announced that the United States is establishing a
dispute settlement panel
under the United States-Mexico-Canada Agreement (USMCA). This panel challenges measures regarding certain Mexican measures concerning products of agricultural biotechnology that are not based in science and threaten to disrupt American exports of corn and harm American farmers.
A bipartisan group of elected officials and industry leaders commended Ambassador Tai’s announcement and USTR’s continued commitment to secure the interests of America’s farmers and producers.
See below for what they are saying:
House Ways and Means Committee Chairman Jason Smith (MO-08)
: “USMCA’s new and improved enforcement mechanism was key to the overwhelming bipartisan support the agreement received in Congress…Ambassador Tai made the right call challenging Mexico’s unscientific ban of American agricultural exports.”
House Ways and Means Committee Ranking Member Richard Neal (MA-01)
: “USTR rightfully is relying on these improved enforcement mechanisms to ensure that Mexico abides by its trade obligations. Looking forward, we must seek this same accountability, or even greater, in all our trade agreements because commitments are meaningless without strong enforcement. I commend USTR’s decision to seek a dispute settlement panel today, and Ways and Means Democrats stand at the ready to continue pushing the bounds of what’s possible through cooperative, honest partnerships.”
House Ways & Means Trade Subcommittee Chairman Adrian Smith (NE-03)
: Thankfully, because of the hard work that went into the negotiation of USMCA – a true, enforceable trade agreement – the United States has tools to hold Mexico accountable. I’m glad the Biden administration finally decided to fully deploy these enforcement mechanisms… I will continue working with Ambassador Tai and Secretary Vilsack to demand a level playing field for U.S. agriculture producers.”
Senator Chuck Grassley (IA)
:
“Good news USTR is finally using USMCA 2call in panel of trade experts 2 resolve US-Mexico dispute over GMO corn If the experts need proof GMO corn is OK u can look at me Im a longtime human laboratory for GMOs bc I’ve been eating for 30yrs Mexico's ban is unscientific& anti-trade”
Senate Agriculture Committee Member Deb Fischer (NE)
: “I welcome USTR’s decision to move forward with a dispute resolution panel under the US-Mexico-Canada Agreement. This much-needed step will hold Mexico accountable and prevent its blatant trade violation under the USMCA. We must continue using every available option to stop this unscientific and economically damaging ban on genetically modified corn from coming into effect. It would harm Nebraska producers, hurt consumers in Mexico, and sabotage international trade.”
National Corn Growers Association
: “U.S. officials have exhausted every avenue trying to resolve this conflict and are left with no other choice but to turn to a third-party panel in hopes of quickly rectifying this issue. We are deeply appreciative of USTR for standing up for America’s corn growers.”
Nancy Travis, Vice President of International Affairs, Biotechnology Innovation Organization
: “The Biotechnology Innovation Organization supports today’s action by the Office of the U.S. Trade Representative to request formation of a dispute resolution panel under the U.S. – Mexico – Canada Agreement (USMCA) concerning Mexico’s harmful ban on biotech corn. We thank USTR for moving forward expeditiously with this important next step toward returning trade with Mexico to the science-based trade conditions to which North American trade partners agreed in the USMCA. Today’s action is necessary to ensure food security for Mexico’s consumers and supports access to safe, sustainable agricultural technologies for North American farmers.”
Ryan LeGrand, President and CEO, U.S. Grains Council
: “The U.S. Grains Council thanks the Office of the U.S. Trade Representative for requesting this dispute panel through the USMCA. Mexico’s policies on biotechnology are not based on sound science and are ultimately designed to block U.S. corn exports. We have had a long and productive relationship with Mexico. It is our number one market for U.S. corn, and we support this action because it will likely be the most expedient way to ensure that positive relationship continues.”
American Farm Bureau Federation
: “AFBF appreciates U.S. Trade Representative Katherine Tai for her continued commitment to ensuring Mexico lives up to its responsibilities under the U.S.-Mexico-Canada trade agreement by allowing fair trade from the United States. Mexico’s ban on bioengineered corn is not only a clear violation of USMCA, it also ignores science and denies families in Mexico safe and affordable food. America’s farmers are upholding their obligations by meeting demand while achieving important sustainability goals. Mexico must do the same.”
###"
123,"Readout of Ambassador Katherine Tai’s Meeting with Indonesia’s Minister of Trade, Zulkifli Hasan",2023-08-21,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/readout-ambassador-katherine-tais-meeting-indonesias-minister-trade-zulkifli-hasan,"SEMARANG – United States Trade Representative Katherine Tai today met with Indonesia’s Minister of Trade, Zulkifli Hasan. The meeting took place ahead of the Association of Southeast Asian Nations Economic Ministers’ (AEM)-USTR Consultations.
Ambassador Tai began by thanking Minister Hasan and Indonesia for hosting ASEAN in 2023 and noted how much progress has been made through the U.S.-ASEAN Trade and Investment Framework Arrangement Work Plan, including on issues related to trade facilitation, standards, the digital economy, and MSME development.
Ambassador Tai and Minister Hasan also discussed progress and updates on the Indo-Pacific Economic Framework (IPEF). Ambassador Tai thanked Minister Hasan for Indonesia’s participation in and contributions to the negotiations and expressed her hope that the IPEF Partners will continue the momentum during the next negotiating round in Bangkok, Thailand in September.
The ministers also discussed the U.S.-Indonesia Trade and Investment Framework Agreement. Ambassador Tai noted that the United States views this TIFA as an important mechanism to discuss bilateral trade issues.
Finally, the ministers discussed shared priorities at the World Trade Organization for the betterment of their people and agreed to maintain close cooperation moving forward.
Ambassador Tai and Minister Hasan instructed their teams to continue work in these areas in order to maintain a strong U.S.-Indonesian trade relationship.
###"
124,Statement from USTR Spokesperson Sam Michel,2023-08-18,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/statement-ustr-spokesperson-sam-michel,"WASHINGTON – The Office of the United States Trade Representative today released the following statement in response to the Government of Mexico imposing tariffs of up to 25% on steel and other products on non-FTA countries and economies.
“The United States welcomes Mexico’s efforts to address global non-market excess capacity in the steel sector. As noted during the 93
rd
Session of the OECD Steel Committee, the increase in global excess capacity continues to raise risks of further oversupply in the steel sector. The United States looks forward to continuing discussions with Mexico to address the recent surge of imports of steel and aluminum products into the United States and to ensure greater transparency with regards to Mexico’s steel and aluminum imports from third countries.”
###"
125,Ambassador Katherine Tai to Travel to Indonesia and India,2023-08-18,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/ambassador-katherine-tai-travel-indonesia-and-india-0,"WASHINGTON – United States Trade Representative Katherine Tai will travel to Semarang, Indonesia and Jaipur and New Delhi, India from August 20-26, 2023.
On August 20-22, Ambassador Tai will be in Semarang, Indonesia for the Association of Southeast Asian Nations Economic Ministers’ (AEM)-USTR Consultations. Ambassador Tai will highlight the unprecedented level of cooperation between the United States and ASEAN members. Ambassador Tai will also participate in the 11
th
East Asia Summit Economic Ministers’ Meeting on August 21, as well as have a bilateral meeting with Indonesia’s Minister of Trade, Zulkifli Hasan. She will meet with civil society representatives and business leaders to discuss the Biden-Harris Administration’s investments and engagement in the region.
On August 23-25, Ambassador Tai will be in Jaipur, India for the G20 Trade & Investment Ministers’ Meeting. Ambassador Tai will participate in G20 sessions on how enhanced multilateral trade can facilitate inclusive prosperity and increased global resilience. She will also hold bilateral meetings with her counterparts on the margins of G20 events.
On August 26, Ambassador Tai will be in New Delhi, India. Ambassador Tai will meet with business leaders and hold bilateral meetings with government officials.
Additional details on Ambassador Tai’s schedule during her travel will be available at a later date.
###"
126,United States and Taiwan Hold Second Negotiating Round for the U.S.-Taiwan Initiative on 21st Century Trade,2023-08-18,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/united-states-and-taiwan-hold-second-negotiating-round-us-taiwan-initiative-21st-century-trade-1,"WASHINGTON – The United States and Taiwan, under the auspices of the American Institute in Taiwan (AIT) and the Taipei Economic and Cultural Representative Office in the United States (TECRO), held an in-person negotiating round for the U.S.-Taiwan Initiative on 21
st
Century Trade in Washington, D.C. from August 14-18, 2023.
The Office of the United States Trade Representative (USTR) led the U.S. delegation as the designated representative of AIT. The U.S. delegation was led by Assistant United States Trade Representative Terry McCartin and included representatives from other U.S. government agencies.
During the negotiating round, the two sides exchanged views on proposed texts covering agriculture, labor, and the environment. The conversations were productive and officials will continue to hold discussions in the months ahead in order to reach consensus.
Additional details about subsequent negotiating rounds will be provided at a later date.
This negotiating round comes after the United States and Taiwan, under the auspices of AIT and TECRO, signed an initial agreement under the initiative covering customs administration and trade facilitation, good regulatory practices, services domestic regulation, anticorruption, and small- and medium-sized enterprises.
As a result of this agreement, U.S. businesses will be able to bring more products to Taiwan and customers there, while creating more transparent and streamlined regulatory procedures that can facilitate investment and economic opportunities in both markets, particularly for small- and medium-sized enterprises.
The first agreement was
signed
by representatives of AIT and TECRO on June 1, 2023. The text of this agreement can be found on
USTR’s website
.
These trade negotiations are being conducted consistent with the United States’ one China policy, which is guided by the Taiwan Relations Act, the three U.S.-China Joint Communiques, and the Six Assurances.
###"
127,United States Establishes USMCA Dispute Panel on Mexico’s Agricultural Biotechnology Measures,2023-08-17,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/united-states-establishes-usmca-dispute-panel-mexicos-agricultural-biotechnology-measures,"WASHINGTON
­–
United States Trade Representative Katherine Tai today announced that the United States is establishing a dispute settlement panel under the United States-Mexico-Canada Agreement (USMCA) regarding certain Mexican measures concerning biotech corn.  The United States is challenging measures set out in Mexico’s February 13, 2023 decree, specifically the ban on use of biotech corn in tortillas or dough, and the instruction to Mexican government agencies to gradually substitute—i.e., ban—the use of biotech corn in all products for human consumption and for animal feed.  Mexico’s measures are not based on science and undermine the market access it agreed to provide in the USMCA.
“The United States has used the tools provided by the USMCA in attempting to resolve concerns with Mexico’s biotechnology measures. Today, the United States is taking the next step in enforcing Mexico’s obligations under the USMCA,”
said Ambassador Katherine Tai.
“Through the USMCA dispute panel, we seek to resolve our concerns and help ensure consumers can continue to access safe and affordable food and agricultural products. It is critical that Mexico eliminate its USMCA-inconsistent biotechnology measures so that American farmers can continue to access the Mexican market and use innovative tools to respond to climate and food security challenges. Our bilateral relationship with Mexico, one of our oldest and strongest trading partners, is rooted in trust and honesty, and there are many areas where we will continue to cooperate and work together.”
“Mexico’s approach to biotechnology is not based on science and runs counter to decades’ worth of evidence demonstrating its safety and the rigorous, science-based regulatory review system that ensures it poses no harm to human health and the environment. Innovations in agricultural biotechnology play a key role in advancing solutions to our shared global challenges, including food and nutrition insecurity, the climate crisis and the lingering effects of food price inflation,”
said Agriculture Secretary Tom Vilsack
. “By requesting the establishment of a dispute settlement panel with Mexico, the United States is continuing to exercise its rights under the USMCA to ensure that U.S. producers and exporters have full and fair access to the Mexican market. We will continue to support fair, open, science- and rules-based trade, which serves as the foundation of the USMCA as it was agreed to by all parties.”
Background
Today’s announcement follows extensive engagement by the United States with the Government of Mexico on its biotechnology policies.
On January 30, 2023, the United States sent a formal, written request to Mexico under the USMCA SPS Chapter (Article 9.6.14) for “an explanation of the reasons for” and “pertinent relevant information regarding” certain Mexican measures concerning biotechnology products.
In March 2023, the United States
requested
and held technical consultations with Mexico regarding its biotechnology measures under the USMCA SPS Chapter, but the consultations did not resolve the matter.
In June 2023, the United States
requested
and held dispute settlement consultations with Mexico regarding its biotechnology measures under the USMCA Dispute Settlement Chapter, but these consultations also failed to resolve the matter.
Throughout our engagements, the United States has been clear that it would consider all options, including further steps to enforce U.S. rights under the USMCA, if Mexico did not return to science- and risk-based biotechnology policies that are in compliance with USMCA commitments.  Through the action announced today, we will seek to resolve U.S. concerns fully.
USTR officials have worked closely with the U.S. Department of Agriculture on this matter, and both agencies will continue working together, in consultation with stakeholders, to obtain Mexico’s full compliance with its USMCA commitments.
Resource
Copy of the dispute panel request
# # #"
128,Statement from USTR Spokesperson Sam Michel on Today’s WTO Panel Ruling,2023-08-16,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/statement-ustr-spokesperson-sam-michel-todays-wto-panel-ruling,"The United States is pleased with the World Trade Organization (WTO) panel report released today, recognizing that the U.S. Section 232 actions on steel and aluminum are security measures, and that the People’s Republic of China (China) illegally retaliated with sham “safeguard” tariffs.
China’s decision to pursue this dispute highlights its hypocrisy by both suing the United States in the WTO and at the same time unilaterally retaliating with tariffs.  The panel rightly rejected China’s argument that the U.S. Section 232 actions are safeguard measures that may be “rebalanced” under WTO rules.
China’s use of the WTO dispute settlement system to challenge the U.S. Section 232 national security actions has caused grave systemic damage to the WTO.  The WTO does not have the authority to second-guess a WTO Member’s response to threats to its security, and WTO reform must ensure that issues of national security cannot be reviewed in WTO dispute settlement.
Furthermore, the WTO has
proven ineffective at addressing non-market excess capacity from China and others that is an existential threat to market-oriented steel and aluminum sectors and, through the effects on imports, a threat to U.S. national security, including by eroding U.S. steel and aluminum manufacturing capacity.
The United States condemns China’s refusal to correct its severe and persistent non-market excess capacity for steel and aluminum that is at the heart of a global crisis that led to the U.S. Section 232 national security actions.  The Biden Administration is committed to standing up for U.S. workers, and all workers of market-oriented companies and industries, and creating and maintaining a fair, worker-centered trading system.
###"
129,Statement from WHIAANHPI Co-Chair Katherine Tai Regarding the Wildfires on Maui,2023-08-15,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/statement-whiaanhpi-co-chair-katherine-tai-regarding-wildfires-maui,"WASHINGTON – Ambassador Katherine Tai, the co-chair of the White House Initiative and President’s Advisory Commission on Asian Americans, Native Hawaiians, and Pacific Islanders (WHIAANHPI), today released the following statement:
My heart goes out to the families affected by the devastating wildfires on Maui. The loss is incalculable and unimaginable—residents on the island are left grieving not only for their loved ones, but also their homes, livelihoods, communities, and historical spaces.
This tragedy has dealt a significant blow to the Asian American, Native Hawaiian, and Pacific Islander communities that call Maui home. AA and NHPI people are disproportionately impacted by severe climate events, and this disaster is no different.
At President Biden’s directive, the Biden-Harris Administration is coordinating with state and local officials and has deployed hundreds of Federal personnel to Maui to assist those in need.  We have launched a whole-of-government effort to provide resources, support displaced and impacted communities, and begin the long-term recovery. Our teams will continue to support the residents of Hawai’i for as long as it takes.
Resources
Local and national Voluntary Organizations Active in Disasters are providing emergency assistance to survivors. Those seeking to donate to the recovery efforts can visit
www.hawaiistatevoad.org
.
The Biden-Harris Administration encourages those impacted by the disaster to register for Federal assistance at
www.disasterassistance.gov
or by calling 1-800-621-3362.
The Disaster Distress Helpline is available to help 24/7 if you or a loved one are feeling stress, anxiety, or loss. Call or text 1-800-985-5990 for support.
Additional information on the Biden-Harris Administration’s response to the Maui wildfires can be found
here
.
The White House Initiative on Asian Americans, Native Hawaiians, and Pacific Islanders (WHIAANHPI), established by President Biden through Executive Order 14031, is charged with coordinating a whole-of-government agenda to advance equity, justice, and opportunity for AA and NHPI communities.
Learn more.
###"
130,"Ambassador Tai to Travel to Albany, NY",2023-08-14,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/ambassador-tai-travel-albany-ny,"WASHINGTON – On August 16, 2023, United States Trade Representative Katherine Tai will travel to Albany, New York. The trip comes one year after President Biden signed the Inflation Reduction Act into law and will highlight how Bidenomics and the administration’s worker-centered trade policy is lifting up domestic manufacturers and workers.
During her trip, Ambassador Tai will tour GlobalFoundries, a semiconductor manufacturing company in Malta, New York. Afterwards, she will join Congressman Paul Tonko (NY-20) for a roundtable discussion with Communications Workers of America (CWA) union leaders and workers. These events will be closed press.
At 4:00 PM, Ambassador Tai and Congressman Tonko will hold a joint press availability at CWA Local 301 located at 251 State Street, Suite 301 in Schenectady, New York. Press interested in participating should register their interest to
media@ustr.eop.gov
.
###"
131,Readout of Ambassador Jayme White’s Meeting with Mexico’s Under Secretary of Economy for Foreign Trade Alejandro Encinas,2023-08-10,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/readout-ambassador-jayme-whites-meeting-mexicos-under-secretary-economy-foreign-trade-alejandro,"WASHINGTON – Deputy U.S. Trade Representative Jayme White today met virtually with Mexico’s Under Secretary of Economy for Foreign Trade Alejandro Encinas to follow up on discussions held at the Third Free Trade Commission meeting of the USMCA, which was held in Cancun, Mexico.
Ambassador White and Under Secretary Encinas agreed to promote closer cooperation between our governments on implementing the USMCA prohibition on imports produced with forced labor.
In addition, Ambassador White underscored the need to address the recent surge of Mexican steel and aluminum exports to the United States in accordance with the 2019 Joint Statement by the United States and Mexico on Section 232 Duties on Steel and Aluminum, and ensuring greater transparency with regard to Mexico’s steel and aluminum imports from third countries.  Ambassador
White also raised the need for
regulatory certainty for electronic payment services providers operating in Mexico and Mexico’s spectrum fee methodology.
Ambassador White and Under Secretary Encinas agreed to stay in regular communication on these and other issues important to the U.S.-Mexico economic relationship.
###"
132,USTR and U.S. Department of Commerce to Hold Stakeholder IPEF Listening Sessions for Fifth Negotiating Round,2023-08-10,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/august/ustr-and-us-department-commerce-hold-stakeholder-ipef-listening-sessions-fifth-negotiating-round,"WASHINGTON – The Office of the United States Trade Representative (USTR) and the U.S. Department of Commerce invite interested stakeholders to take part in two listening session opportunities on the Indo-Pacific Economic Framework for Prosperity (IPEF) for the fifth in-person negotiating round. The fifth negotiating round will take place in Bangkok, Thailand, from September 10-16, 2023.
All stakeholder events are closed press.
USTR/Department of Commerce Virtual Stakeholder Listening Session
:
Event details
:
Date
:
Thursday, August 24
Time
:
0900 – 1200 (ET)
Venue
:
Zoom
Registration
:
Registration for
all participants
must be completed here:
https://pitc.zoomgov.com/meeting/register/vJIsfumurTssHDyMiZXXN1VqvD959_fHR6I
Registrations close on
Tuesday, August 21
.
Please indicate whether you are interested in delivering a short intervention/presentation at the event
(the time permitted for each presentation will depend on the number of individuals requesting to present).
Bangkok In-Person Stakeholder Listening Session
:
Event details
:
Date
:
Thursday, September 14
Time
:
0900 – 1300 (Bangkok)
Venue
:
Shangri-La Hotel Bangkok 89 Wat Suan Phlu Alley Bang Rak, Bangkok 10500 Thailand
Registration
:
Registration of all participants must be confirmed via the following three email addresses: ipefbkk.registration@mfa.go.th; IPEF@ustr.eop.gov; uscommerceipef@trade.gov. In the email subject line, please note
“Bangkok In-Person Listening Session.”
Registration closes on
Thursday, September 7
.
Please indicate whether you are interested in delivering a short intervention/presentation at the event
(the time permitted for each presentation will depend on the number of individuals requesting to present). If you are providing an intervention/presentation, we respectfully request that you identify the topic(s) that you will cover during your remarks and include that information in the registration submission.
###"
